event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
1682,1681,1761412687048902882,2025-10-25 17:18:07,-23.23603630065918,1761412687025666846,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1681,1761412687050133961,1761412687048892637,-4.982948303222656,5.0,1761412687045151013,2.749616463250961,7.128334666613927e-06,0.0328010953408721,0.9999236,fusion,1761412687.054126,1761412687052883577,1761412687052785174,1761412687052981980,3990940,3.99094,1241324,1.241324,False,False
1683,1682,1761412687650498300,2025-10-25 17:18:07,-4.709243774414063,1761412687645789057,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1682,1761412687651665442,1761412687650487821,-4.964590072631836,5.0,1761412687646700852,2.753904381135281,7.128334666613927e-06,0.0328010953408721,0.9999236,fusion,1761412687.6927783,1761412687654419346,1761412687654320943,1761412687654517749,3931525,3.931525,1177621,1.177621,False,False
1684,1683,1761412688277412922,2025-10-25 17:18:08,-4.709243774414063,1761412688272703679,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1683,1761412688278627789,1761412688277400669,-4.964590072631836,5.0,1761412688273663199,2.5713296080279515,7.128334666613926e-06,0.0374569370642725,0.99994904,fusion,1761412688.2823586,1761412688281199118,1761412688281086748,1761412688281311488,3798449,3.798449,1227120,1.22712,False,False
1685,1684,1761412688879072440,2025-10-25 17:18:08,-4.709243774414063,1761412688874363197,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1684,1761412688880231048,1761412688879061536,-4.964590072631836,5.0,1761412688875266458,2.5756180374700257,7.128334666613926e-06,0.0374569370642725,0.99994904,fusion,1761412688.883873,1761412688882806666,1761412688882694296,1761412688882919036,3745130,3.74513,1169512,1.169512,False,False
1686,1685,1761412689480668470,2025-10-25 17:18:09,-4.709243774414063,1761412689475959227,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1685,1761412689481826156,1761412689480657238,-4.964590072631836,5.0,1761412689476861566,2.256148790548409,7.128334666613925e-06,0.0357633482908449,0.9999745,fusion,1761412689.485469,1761412689484082304,1761412689483975014,1761412689484189594,3425066,3.425066,1168918,1.168918,False,False
1687,1686,1761412690082264709,2025-10-25 17:18:10,-4.709243774414063,1761412690077555466,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1686,1761412690083436555,1761412690082254183,-4.964590072631836,5.0,1761412690078471965,3.148239283334641,7.128334666613926e-06,0.0129279214888811,0.6999095,fusion,1761412690.0872498,1761412690086584794,1761412690086546011,1761412690086623577,4330611,4.330611,1182372,1.182372,False,False
1688,1687,1761412690683872978,2025-10-25 17:18:10,-4.709243774414063,1761412690679163735,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1687,1761412690685279249,1761412690683862376,-4.964590072631836,5.0,1761412690680314659,3.148239283334641,7.128334666613926e-06,0.0129279214888811,0.6999095,fusion,1761412690.688427,1761412690688427488,1761412690688388705,1761412690688466271,4565112,4.565112,1416873,1.416873,False,False
1689,1688,1761412691285455235,2025-10-25 17:18:11,-4.709243774414063,1761412691280745992,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1688,1761412691286735487,1761412691285445055,-4.964590072631836,5.0,1761412691281770897,3.031256565705406,7.128334666613927e-06,0.0282293477622805,0.9998966,fusion,1761412691.2897751,1761412691289766743,1761412691289682055,1761412691289851431,4321688,4.321688,1290432,1.290432,False,False
1690,1689,1761412691887028197,2025-10-25 17:18:11,-4.709243774414063,1761412691882318954,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1689,1761412691888289761,1761412691887018387,-4.964590072631836,5.0,1761412691883325171,3.0355446467443588,7.128334666613927e-06,0.0282293477622805,0.9998966,fusion,1761412691.8923175,1761412691891325305,1761412691891240617,1761412691891409993,4306918,4.306918,1271374,1.271374,False,False
1691,1690,1761412692488863302,2025-10-25 17:18:12,-4.709243774414063,1761412692484154059,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1690,1761412692490045809,1761412692488851976,-4.964590072631836,5.0,1761412692485081219,2.9131830674319272,7.128334666613926e-06,0.0344765385339866,0.9999225,fusion,1761412692.4937649,1761412692492958992,1761412692492855563,1761412692493062421,4107016,4.107016,1193833,1.193833,False,False
1692,1691,1761412693090480263,2025-10-25 17:18:13,-4.709243774414063,1761412693085771020,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1691,1761412693091657363,1761412693090469404,-4.964590072631836,5.0,1761412693086692773,2.485602449871852,7.128334666613927e-06,0.0347726536103613,0.9999483,fusion,1761412693.0953395,1761412693094142965,1761412693094038648,1761412693094247282,3673561,3.673561,1187959,1.187959,False,False
1693,1692,1761412693692088429,2025-10-25 17:18:13,-4.709243774414063,1761412693687379186,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1692,1761412693693240676,1761412693692077714,-4.964590072631836,5.0,1761412693688276086,2.4898907365536225,7.128334666613927e-06,0.0347726536103613,0.9999483,fusion,1761412693.69691,1761412693695730566,1761412693695626249,1761412693695834883,3652852,3.652852,1162962,1.162962,False,False
1694,1693,1761412694293670848,2025-10-25 17:18:14,-4.709243774414063,1761412694288961605,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1693,1761412694294813717,1761412694293660748,-4.964590072631836,5.0,1761412694289849127,2.362596564504769,7.128334666613927e-06,0.0386329974925014,0.99997413,fusion,1761412694.2984202,1761412694297176313,1761412694297060415,1761412694297292211,3515565,3.515565,1152969,1.152969,False,False
1695,1694,1761412694895248100,2025-10-25 17:18:14,-4.709243774414063,1761412694890538857,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1694,1761412694896395215,1761412694895238172,-4.964590072631836,5.0,1761412694891430625,2.366884839289848,7.128334666613927e-06,0.0386329974925014,0.99997413,fusion,1761412694.9000833,1761412694898762099,1761412694898646201,1761412694898877997,3523927,3.523927,1157043,1.157043,False,False
1696,1695,1761412695496822235,2025-10-25 17:18:15,-4.709243774414063,1761412695492112992,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1695,1761412695498115684,1761412695496812286,-4.964590072631836,5.0,1761412695493151094,3.148239283334641,7.128334666613926e-06,0.0119456672109663,0.69991636,fusion,1761412695.5012062,1761412695501263923,1761412695501228086,1761412695501299760,4451637,4.451637,1303398,1.303398,False,False
1697,1696,1761412696098391982,2025-10-25 17:18:16,-4.709243774414063,1761412696093682739,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1696,1761412696099759501,1761412696098382256,-4.964590072631836,5.0,1761412696094794911,3.078120948426672,7.128334666613926e-06,0.0271423419248435,0.99990445,fusion,1761412696.1028926,1761412696102837621,1761412696102756194,1761412696102919048,4455365,4.455365,1377245,1.377245,False,False
1698,1697,1761412696699984140,2025-10-25 17:18:16,-4.709243774414063,1761412696695274897,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1697,1761412696701216623,1761412696699974496,-4.964590072631836,5.0,1761412696696252033,3.082408334358908,7.128334666613926e-06,0.0271423419248435,0.99990445,fusion,1761412696.705209,1761412696704299031,1761412696704217604,1761412696704380458,4324535,4.324535,1242127,1.242127,False,False
1699,1698,1761412697301542212,2025-10-25 17:18:17,-4.709243774414063,1761412697296832969,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1698,1761412697302694743,1761412697301532074,-4.964590072631836,5.0,1761412697297730153,2.846507779869269,7.128334666613926e-06,0.0326754840170543,0.99992836,fusion,1761412697.306414,1761412697305541250,1761412697305443224,1761412697305639276,4009176,4.009176,1162669,1.162669,False,False
1700,1699,1761412697903121511,2025-10-25 17:18:17,-23.21338653564453,1761412697879908125,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1699,1761412697904261577,1761412697903111744,-4.963397979736328,5.0,1761412697899298180,2.8507959509831755,7.128334666613926e-06,0.0326754840170543,0.99992836,fusion,1761412697.9811623,1761412697907112372,1761412697907014346,1761412697907210398,4000628,4.000628,1149833,1.149833,False,False
1701,1700,1761412698565987207,2025-10-25 17:18:18,-23.21338653564453,1761412698542773821,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1700,1761412698567278187,1761412698565974992,-4.963397979736328,5.0,1761412698562314790,2.7484851360570657,7.128334666613925e-06,0.0404457218322153,0.99995226,fusion,1761412698.5709531,1761412698570026672,1761412698569905335,1761412698570148009,4051680,4.05168,1303195,1.303195,False,False
1702,1701,1761412699167730542,2025-10-25 17:18:19,-23.21338653564453,1761412699144517156,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1701,1761412699168892224,1761412699167719085,-4.963397979736328,5.0,1761412699163928827,2.4387954826187803,7.128334666613926e-06,0.0406663673554577,0.99997616,fusion,1761412699.1724725,1761412699171331019,1761412699171209020,1761412699171453018,3611934,3.611934,1173139,1.173139,False,False
1703,1702,1761412699769331886,2025-10-25 17:18:19,-23.21338653564453,1761412699746118500,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1702,1761412699770486517,1761412699769321582,-4.963397979736328,5.0,1761412699765523120,2.44308384917834,7.128334666613926e-06,0.0406663673554577,0.99997616,fusion,1761412699.774101,1761412699772929600,1761412699772807601,1761412699773051599,3608018,3.608018,1164935,1.164935,False,False
1704,1703,1761412700370917251,2025-10-25 17:18:20,-23.21338653564453,1761412700347703865,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1703,1761412700372185408,1761412700370907202,-4.963397979736328,5.0,1761412700367222011,3.148239283334641,7.128334666613926e-06,0.0116195224109105,0.6999187,fusion,1761412700.3754406,1761412700375333647,1761412700375298789,1761412700375368505,4426445,4.426445,1278206,1.278206,False,False
1705,1704,1761412700972497694,2025-10-25 17:18:20,-23.21338653564453,1761412700949284308,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1704,1761412700973760041,1761412700972487640,-4.963397979736328,5.0,1761412700968796644,3.148239283334641,7.128334666613926e-06,0.0116195224109105,0.6999187,fusion,1761412700.9767337,1761412700976908280,1761412700976873422,1761412700976943138,4420640,4.42064,1272401,1.272401,False,False
1706,1705,1761412701574071653,2025-10-25 17:18:21,-23.21338653564453,1761412701550858267,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1705,1761412701586892569,1761412701574061305,-4.963397979736328,5.0,1761412701581929172,3.085807127079613,7.128334666613926e-06,0.0265656359411585,0.9999071,fusion,1761412701.5962002,1761412701589978376,1761412701589898680,1761412701590058072,15917071,15.917071,12831264,12.831264,False,False
1707,1706,1761412702175686655,2025-10-25 17:18:22,-23.21338653564453,1761412702152473269,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1706,1761412702176965181,1761412702175676610,-4.963397979736328,5.0,1761412702172001784,3.148239283334641,7.128334666613926e-06,0.0284186171484179,0.6999187,cpu,1761412702.0,1761412702180113420,1761412702180028165,1761412702180198675,4436810,4.43681,1288571,1.288571,False,False
1708,1707,1761412702777266835,2025-10-25 17:18:22,-23.21338653564453,1761412702754053449,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1707,1761412702778551327,1761412702777257332,-4.963397979736328,5.0,1761412702773587930,3.148239283334641,7.128334666613926e-06,0.0284186171484179,0.6999187,cpu,1761412702.0,1761412702781699566,1761412702781614311,1761412702781784821,4442234,4.442234,1293995,1.293995,False,False
1709,1708,1761412703378841519,2025-10-25 17:18:23,-23.21338653564453,1761412703355628133,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1708,1761412703380198303,1761412703378832044,-4.963397979736328,5.0,1761412703375234906,3.148239283334641,7.128334666613926e-06,0.0310242285195272,0.6999187,cpu,1761412703.0,1761412703383346542,1761412703383253470,1761412703383439614,4514498,4.514498,1366259,1.366259,False,False
1710,1709,1761412703980428940,2025-10-25 17:18:23,-23.21338653564453,1761412703957215554,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1709,1761412703981665983,1761412703980419321,-4.963397979736328,5.0,1761412703976702586,3.148239283334641,7.128334666613926e-06,0.0310242285195272,0.6999187,cpu,1761412703.0,1761412703984814222,1761412703984721150,1761412703984907294,4394901,4.394901,1246662,1.246662,False,False
1711,1710,1761412704582215844,2025-10-25 17:18:24,-23.21338653564453,1761412704559002458,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1710,1761412704583434654,1761412704582204922,-4.963397979736328,5.0,1761412704578471257,3.148239283334641,7.128334666613926e-06,0.0274502781394403,0.6999187,cpu,1761412704.0,1761412704586582893,1761412704586500543,1761412704586665243,4377971,4.377971,1229732,1.229732,False,False
1712,1711,1761412705183846619,2025-10-25 17:18:25,-23.21338653564453,1761412705160633233,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1711,1761412705185079918,1761412705183835822,-4.963397979736328,5.0,1761412705180116521,3.148239283334641,7.128334666613926e-06,0.027634268917609,0.6998066,cpu,1761412705.0,1761412705188228157,1761412705188145255,1761412705188311059,4392335,4.392335,1244096,1.244096,False,False
1713,1712,1761412705785446278,2025-10-25 17:18:25,-23.21338653564453,1761412705762232892,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1712,1761412705786727484,1761412705785436245,-4.963397979736328,5.0,1761412705781764087,3.148239283334641,7.128334666613926e-06,0.027634268917609,0.6998066,cpu,1761412705.0,1761412705789875723,1761412705789792821,1761412705789958625,4439478,4.439478,1291239,1.291239,False,False
1714,1713,1761412706387023476,2025-10-25 17:18:26,-23.21338653564453,1761412706363810090,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1713,1761412706388294164,1761412706387013527,-4.963397979736328,5.0,1761412706383330767,3.148239283334641,7.128334666613926e-06,0.0417068804381415,0.6998066,cpu,1761412706.0,1761412706391442403,1761412706391317283,1761412706391567523,4428876,4.428876,1280637,1.280637,False,False
1715,1714,1761412706988597482,2025-10-25 17:18:26,-23.21338653564453,1761412706965384096,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1714,1761412706989810375,1761412706988587443,-4.963397979736328,5.0,1761412706984846978,3.148239283334641,7.128334666613926e-06,0.0417068804381415,0.6998066,cpu,1761412706.0,1761412706992958614,1761412706992833494,1761412706993083734,4371171,4.371171,1222932,1.222932,False,False
1716,1715,1761412707590167395,2025-10-25 17:18:27,-23.21338653564453,1761412707566954009,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1715,1761412707591357605,1761412707590157622,-4.963397979736328,5.0,1761412707586394208,3.148239283334641,7.128334666613926e-06,0.0437286871601827,0.6998066,cpu,1761412707.0,1761412707594505844,1761412707594374658,1761412707594637030,4348222,4.348222,1199983,1.199983,False,False
1717,1716,1761412708191766818,2025-10-25 17:18:28,-4.787683486938477,1761412708186979135,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1716,1761412708192929586,1761412708191757120,-4.995107650756836,5.0,1761412708187934479,3.148239283334641,7.128334666613926e-06,0.0418462150264531,0.6998066,cpu,1761412708.0,1761412708196077825,1761412708195952287,1761412708196203363,4320705,4.320705,1172466,1.172466,False,False
1718,1717,1761412708836822926,2025-10-25 17:18:28,-4.787683486938477,1761412708832035243,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1717,1761412708838051077,1761412708836810584,-4.995107650756836,5.0,1761412708833055970,3.148239283334641,7.128334666613926e-06,0.0418462150264531,0.6998066,cpu,1761412708.0,1761412708841199316,1761412708841073778,1761412708841324854,4388732,4.388732,1240493,1.240493,False,False
1719,1718,1761412709438467990,2025-10-25 17:18:29,-4.787683486938477,1761412709433680307,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1718,1761412709439674552,1761412709438457172,-4.995107650756836,5.0,1761412709434679445,3.1444205581697986,7.128334666613926e-06,0.0120974366411014,0.99994475,fusion,1761412709.4433744,1761412709442818972,1761412709442782680,1761412709442855264,4361800,4.3618,1217380,1.21738,False,False
1720,1719,1761412710040093518,2025-10-25 17:18:30,-4.787683486938477,1761412710035305835,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1719,1761412710041264403,1761412710040083090,-4.995107650756836,5.0,1761412710036269296,3.148239283334641,7.128334666613926e-06,0.0126503437059,0.6999115,fusion,1761412710.0448515,1761412710044412642,1761412710044374691,1761412710044450593,4329552,4.329552,1181313,1.181313,False,False
1721,1720,1761412710641901351,2025-10-25 17:18:30,-4.787683486938477,1761412710637113668,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1720,1761412710643220965,1761412710641890095,-4.995107650756836,5.0,1761412710638225858,3.148239283334641,7.128334666613926e-06,0.0126503437059,0.6999115,fusion,1761412710.6462588,1761412710646369204,1761412710646331253,1761412710646407155,4479109,4.479109,1330870,1.33087,False,False
1722,1721,1761412711243512759,2025-10-25 17:18:31,-4.787683486938477,1761412711238725076,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,1721,1761412711244804123,1761412711243502775,-4.995107650756836,5.0,1761412711239809016,3.148239283334641,7.128334666613927e-06,0.0262722872544795,0.6999291,fusion,1761412711.2478597,1761412711247952362,1761412711247873546,1761412711248031178,4449587,4.449587,1301348,1.301348,False,False
