event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
544,543,1761412000195002905,2025-10-25 17:06:40,-23.15378189086914,1761412000171849124,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,543,1761412000195797437,1761412000194992935,-23.625850677490234,5.0,1761412000172171587,1.6349512370912709,7.868171236510888e-07,0.0018533910406404,0.99998146,fusion,1761412000.2620978,1761412000197432388,1761412000197426828,1761412000197437948,2439453,2.439453,804502,0.804502,False,False
545,544,1761412000827713962,2025-10-25 17:06:40,-23.15378189086914,1761412000804560181,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,544,1761412000828498592,1761412000827702170,-23.625850677490234,5.0,1761412000804872742,1.635449057196951,7.868171236510888e-07,0.0018533910406404,0.99998146,fusion,1761412000.8330283,1761412000830134041,1761412000830128481,1761412000830139601,2431871,2.431871,796422,0.796422,False,False
546,545,1761412001429386147,2025-10-25 17:06:41,-23.15378189086914,1761412001406232366,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,545,1761412001430120445,1761412001429374973,-23.625850677490234,5.0,1761412001406494595,1.6296368633944216,7.868171236510888e-07,0.002968538083597,0.99998516,fusion,1761412001.4348817,1761412001431750081,1761412001431741176,1761412001431758986,2375108,2.375108,745472,0.745472,False,False
547,546,1761412002030987203,2025-10-25 17:06:42,-23.15378189086914,1761412002007833422,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,546,1761412002031597542,1761412002030976883,-23.625850677490234,5.0,1761412002007971692,1.611395468080182,7.868171236510887e-07,0.0037078878168605,0.9999889,fusion,1761412002.0353425,1761412002033208937,1761412002033197814,1761412002033220060,2232054,2.232054,620659,0.620659,False,False
548,547,1761412002632580766,2025-10-25 17:06:42,-23.15378189086914,1761412002609426985,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,547,1761412002633171122,1761412002632570848,-23.625850677490234,5.0,1761412002609545272,1.611868796385352,7.868171236510887e-07,0.0037078878168605,0.9999889,fusion,1761412002.6368885,1761412002634782990,1761412002634771867,1761412002634794113,2212142,2.212142,600274,0.600274,False,False
549,548,1761412003234161857,2025-10-25 17:06:43,-23.15378189086914,1761412003211008076,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,548,1761412003234747545,1761412003234152334,-23.625850677490234,5.0,1761412003211121695,1.587653844134758,7.868171236510888e-07,0.005146734063856,0.9999926,fusion,1761412003.2383888,1761412003236335198,1761412003236319758,1761412003236350638,2182864,2.182864,595211,0.595211,False,False
550,549,1761412003835796929,2025-10-25 17:06:43,-23.15378189086914,1761412003812643148,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,549,1761412003836386705,1761412003835786708,-23.625850677490234,5.0,1761412003812760855,1.5881272242152706,7.868171236510888e-07,0.005146734063856,0.9999926,fusion,1761412003.8400724,1761412003837974832,1761412003837959392,1761412003837990272,2188124,2.188124,599997,0.599997,False,False
551,550,1761412004437600757,2025-10-25 17:06:44,-23.15378189086914,1761412004414446976,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,550,1761412004438273704,1761412004437590096,-23.625850677490234,5.0,1761412004414647854,1.577810456589395,7.868171236510888e-07,0.0056640607236338,0.9999963,fusion,1761412004.4419303,1761412004439851514,1761412004439834522,1761412004439868506,2261418,2.261418,683608,0.683608,False,False
552,551,1761412005039291136,2025-10-25 17:06:45,-23.15378189086914,1761412005016137355,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,551,1761412005039892511,1761412005039280255,-23.625850677490234,5.0,1761412005016266661,1.6348869407216042,7.868171236510888e-07,0.0016036466377045,0.99998397,fusion,1761412005.043599,1761412005041527397,1761412005041522587,1761412005041532207,2247142,2.247142,612256,0.612256,False,False
553,552,1761412005640895393,2025-10-25 17:06:45,-23.15378189086914,1761412005617741612,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,552,1761412005641811883,1761412005640885288,-23.625850677490234,5.0,1761412005618186033,1.635360541410098,7.868171236510888e-07,0.0016036466377045,0.99998397,fusion,1761412005.646501,1761412005643447243,1761412005643442433,1761412005643452053,2561955,2.561955,926595,0.926595,False,False
554,553,1761412006242472910,2025-10-25 17:06:46,-23.15378189086914,1761412006219319129,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,553,1761412006243308869,1761412006242462596,-23.625850677490234,5.0,1761412006219683019,1.6332546741669347,7.868171236510888e-07,0.0026327966699994,0.9999872,fusion,1761412006.2477767,1761412006244942123,1761412006244934225,1761412006244950021,2479527,2.479527,846273,0.846273,False,False
555,554,1761412006844083626,2025-10-25 17:06:46,-23.15378189086914,1761412006820929845,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,554,1761412006844740941,1761412006844073935,-23.625850677490234,5.0,1761412006821115091,1.6337278912301552,7.868171236510888e-07,0.0026327966699994,0.9999872,fusion,1761412006.8485172,1761412006846374668,1761412006846366770,1761412006846382566,2300733,2.300733,667006,0.667006,False,False
556,555,1761412007445658568,2025-10-25 17:06:47,-23.15378189086914,1761412007422504787,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,555,1761412007446247800,1761412007445649053,-23.625850677490234,5.0,1761412007422621950,1.6274995709153108,7.868171236510889e-07,0.0036751436083192,0.99999046,fusion,1761412007.4499671,1761412007447875299,1761412007447864274,1761412007447886324,2226246,2.226246,598747,0.598747,False,False
557,556,1761412008047222336,2025-10-25 17:06:48,-23.15378189086914,1761412008024068555,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,556,1761412008047817059,1761412008047212352,-23.625850677490234,5.0,1761412008024191209,1.6165742390849878,7.868171236510888e-07,0.0054643055504676,0.9999936,fusion,1761412008.0517275,1761412008049433633,1761412008049417241,1761412008049450025,2221281,2.221281,604707,0.604707,False,False
558,557,1761412008648800885,2025-10-25 17:06:48,-23.15378189086914,1761412008625647104,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,557,1761412008649384358,1761412008648791462,-23.625850677490234,5.0,1761412008625758508,1.6170475627003622,7.868171236510888e-07,0.0054643055504676,0.9999936,fusion,1761412008.6530795,1761412008651001405,1761412008650985013,1761412008651017797,2209943,2.209943,592896,0.592896,False,False
559,558,1761412009250363241,2025-10-25 17:06:49,-23.15378189086914,1761412009227209460,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,558,1761412009250957858,1761412009250353374,-23.625850677490234,5.0,1761412009227332008,1.6050920110524036,7.868171236510889e-07,0.0063069152334243,0.9999968,fusion,1761412009.254593,1761412009252562950,1761412009252544030,1761412009252581870,2209576,2.209576,604484,0.604484,False,False
560,559,1761412009851978354,2025-10-25 17:06:49,-23.15378189086914,1761412009828824573,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,559,1761412009852565623,1761412009851968597,-23.625850677490234,5.0,1761412009828939773,1.6055653663707958,7.868171236510889e-07,0.0063069152334243,0.9999968,fusion,1761412009.8562288,1761412009854171188,1761412009854152268,1761412009854190108,2202591,2.202591,597026,0.597026,False,False
561,560,1761412010453777232,2025-10-25 17:06:50,-23.24080467224121,1761412010430536428,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,560,1761412010454552400,1761412010453766355,-23.557662963867188,5.0,1761412010430994738,1.6352392461842609,7.868171236510888e-07,0.0015985250456651,0.999984,fusion,1761412010.5213609,1761412010456187639,1761412010456182844,1761412010456192434,2421284,2.421284,786045,0.786045,False,False
562,561,1761412011086873178,2025-10-25 17:06:51,-23.24080467224121,1761412011063632374,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,561,1761412011087731464,1761412011086861203,-23.557662963867188,5.0,1761412011064173802,1.6342503108038648,7.868171236510888e-07,0.0024913623179466,0.99998724,fusion,1761412011.091872,1761412011089365714,1761412011089358240,1761412011089373188,2504511,2.504511,870261,0.870261,False,False
563,562,1761412011688558591,2025-10-25 17:06:51,-23.24080467224121,1761412011665317787,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,562,1761412011694473787,1761412011688547450,-23.557662963867188,5.0,1761412011670916125,1.6347277060997063,7.868171236510888e-07,0.0024913623179466,0.99998724,fusion,1761412011.7101042,1761412011696108514,1761412011696101040,1761412011696115988,7561064,7.561064,5926337,5.926337,False,False
564,563,1761412012290157515,2025-10-25 17:06:52,-23.24080467224121,1761412012266916711,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,563,1761412012290950006,1761412012290147309,-23.557662963867188,5.0,1761412012267392344,1.6353775994406776,7.868171236510888e-07,0.0027491068976814,0.999984,cpu,1761412012.0,1761412012292585383,1761412012292577136,1761412012292593630,2438074,2.438074,802697,0.802697,False,False
565,564,1761412012891785762,2025-10-25 17:06:52,-23.24080467224121,1761412012868544958,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,564,1761412012892519342,1761412012891775450,-23.557662963867188,5.0,1761412012868961680,1.6358509247443789,7.868171236510888e-07,0.0027491068976814,0.999984,cpu,1761412012.0,1761412012894155192,1761412012894146945,1761412012894163439,2379742,2.379742,743892,0.743892,False,False
566,565,1761412013493376595,2025-10-25 17:06:53,-23.24080467224121,1761412013470135791,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,565,1761412013494062975,1761412013493366099,-23.557662963867188,5.0,1761412013470505313,1.636850919089544,7.868171236510888e-07,0.0033397527658962,0.999984,cpu,1761412013.0,1761412013495699825,1761412013495689806,1761412013495709844,2333726,2.333726,696876,0.696876,False,False
567,566,1761412014094968355,2025-10-25 17:06:54,-23.24080467224121,1761412014071727551,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,566,1761412014095568420,1761412014094957928,-23.557662963867188,5.0,1761412014072010758,1.6368629759106288,7.868171236510888e-07,0.0029451116461132,0.999984,cpu,1761412014.0,1761412014097205282,1761412014097196447,1761412014097214117,2247354,2.247354,610492,0.610492,False,False
568,567,1761412014696566337,2025-10-25 17:06:54,-23.24080467224121,1761412014673325533,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,567,1761412014697155070,1761412014696556630,-23.557662963867188,5.0,1761412014673597408,1.637336314533349,7.868171236510888e-07,0.0029451116461132,0.999984,cpu,1761412014.0,1761412014698792406,1761412014698783571,1761412014698801241,2235776,2.235776,598440,0.59844,False,False
569,568,1761412015298143931,2025-10-25 17:06:55,-23.24080467224121,1761412015274903127,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,568,1761412015298900383,1761412015298133938,-23.557662963867188,5.0,1761412015275342721,1.8167628897576884,7.868171236510888e-07,0.004035996425955,0.99995965,cpu,1761412015.0,1761412015300717145,1761412015300705038,1761412015300729252,2583207,2.583207,766445,0.766445,False,False
570,569,1761412015899763529,2025-10-25 17:06:55,-23.24080467224121,1761412015876522725,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,569,1761412015900579410,1761412015899753781,-23.557662963867188,5.0,1761412015877021748,1.8172363009784431,7.868171236510888e-07,0.004035996425955,0.99995965,cpu,1761412015.0,1761412015902396646,1761412015902384539,1761412015902408753,2642865,2.642865,825629,0.825629,False,False
571,570,1761412016501565472,2025-10-25 17:06:56,-23.24080467224121,1761412016478324668,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,570,1761412016502259988,1761412016501554071,-23.557662963867188,5.0,1761412016478702326,1.8168896454499843,7.868171236510888e-07,0.0046493141780956,0.99995965,cpu,1761412016.0,1761412016504076877,1761412016504062930,1761412016504090824,2522806,2.522806,705917,0.705917,False,False
572,571,1761412017103192598,2025-10-25 17:06:57,-23.24080467224121,1761412017079951794,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,571,1761412017103795715,1761412017103182094,-23.557662963867188,5.0,1761412017080238053,1.817930662917198,7.868171236510888e-07,0.0052351483645907,0.99995965,cpu,1761412017.0,1761412017105613645,1761412017105597940,1761412017105629350,2431551,2.431551,613621,0.613621,False,False
573,572,1761412017704792808,2025-10-25 17:06:57,-23.24080467224121,1761412017681552004,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,572,1761412017705388880,1761412017704782589,-23.557662963867188,5.0,1761412017681831218,1.8184040066048972,7.868171236510888e-07,0.0052351483645907,0.99995965,cpu,1761412017.0,1761412017707207284,1761412017707191579,1761412017707222989,2424695,2.424695,606291,0.606291,False,False
574,573,1761412018306378134,2025-10-25 17:06:58,-23.24080467224121,1761412018283137330,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,573,1761412018306968915,1761412018306367712,-23.557662963867188,5.0,1761412018283411253,1.818822018713687,7.868171236510888e-07,0.0055347245506709,0.99995965,cpu,1761412018.0,1761412018308787737,1761412018308771133,1761412018308804341,2420025,2.420025,601203,0.601203,False,False
575,574,1761412018907996358,2025-10-25 17:06:58,-23.24080467224121,1761412018884755554,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,574,1761412018908583501,1761412018907986462,-23.557662963867188,5.0,1761412018885025839,1.8192953792846505,7.868171236510888e-07,0.0055347245506709,0.99995965,cpu,1761412018.0,1761412018910402796,1761412018910386192,1761412018910419400,2416334,2.416334,597039,0.597039,False,False
576,575,1761412019509576248,2025-10-25 17:06:59,-23.24080467224121,1761412019486335444,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,575,1761412019510157209,1761412019509566746,-23.557662963867188,5.0,1761412019486599547,1.638973300603024,7.868171236510888e-07,0.0016872660803898,0.99999195,fusion,1761412019.5137875,1761412019511796182,1761412019511791121,1761412019511801243,2229436,2.229436,590463,0.590463,False,False
577,576,1761412020111140687,2025-10-25 17:07:00,-23.24080467224121,1761412020087899883,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,576,1761412020111916868,1761412020111130735,-23.557662963867188,5.0,1761412020088359206,1.8157157377255984,7.868171236510888e-07,0.0024693576960999,0.9999753,fusion,1761412020.116153,1761412020113732583,1761412020113725175,1761412020113739991,2601848,2.601848,786133,0.786133,False,False
578,577,1761412020712729871,2025-10-25 17:07:00,-4.706859588623047,1761412020708023012,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,577,1761412020713504213,1761412020712720316,-23.45442771911621,5.0,1761412020690049786,1.816189077098686,7.868171236510888e-07,0.0024693576960999,0.9999753,fusion,1761412020.7613835,1761412020715320402,1761412020715312994,1761412020715327810,2600086,2.600086,783897,0.783897,False,False
579,578,1761412021327332939,2025-10-25 17:07:01,-4.706859588623047,1761412021322626080,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,578,1761412021328171574,1761412021327320896,-23.45442771911621,5.0,1761412021304717147,1.7382760869827305,7.868171236510888e-07,0.0031739894731553,0.9999803,fusion,1761412021.332579,1761412021329909850,1761412021329900329,1761412021329919371,2588954,2.588954,850678,0.850678,False,False
580,579,1761412021928997483,2025-10-25 17:07:01,-4.706859588623047,1761412021924290624,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,579,1761412021929663303,1761412021928987415,-23.45442771911621,5.0,1761412021906208876,1.7387493509439065,7.868171236510888e-07,0.0031739894731553,0.9999803,fusion,1761412021.933473,1761412021931402052,1761412021931392531,1761412021931411573,2414637,2.414637,675888,0.675888,False,False
581,580,1761412022530808753,2025-10-25 17:07:02,-4.706859588623047,1761412022526101894,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,580,1761412022531451388,1761412022530797999,-23.45442771911621,5.0,1761412022507996961,1.7088390996709055,7.868171236510888e-07,0.003324133731631,0.9999852,fusion,1761412022.5351822,1761412022533160227,1761412022533150255,1761412022533170199,2362228,2.362228,653389,0.653389,False,False
582,581,1761412023132459443,2025-10-25 17:07:03,-4.706859588623047,1761412023127752584,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,581,1761412023133049400,1761412023132449489,-23.45442771911621,5.0,1761412023109594973,1.6830052769641062,7.868171236510888e-07,0.0037297429190417,0.99999017,fusion,1761412023.1367035,1761412023134732405,1761412023134721216,1761412023134743594,2282916,2.282916,599911,0.599911,False,False
583,582,1761412023734051039,2025-10-25 17:07:03,-4.706859588623047,1761412023729344180,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,582,1761412023734640064,1761412023734041340,-23.45442771911621,5.0,1761412023711185637,1.6834786189634792,7.868171236510888e-07,0.0037297429190417,0.99999017,fusion,1761412023.7382855,1761412023736323542,1761412023736312353,1761412023736334731,2282202,2.282202,598724,0.598724,False,False
584,583,1761412024335658939,2025-10-25 17:07:04,-4.706859588623047,1761412024330952080,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,583,1761412024336256836,1761412024335648731,-23.45442771911621,5.0,1761412024312802409,1.6580551476671996,7.868171236510888e-07,0.0029251393869338,0.9999951,fusion,1761412024.3399096,1761412024337914891,1761412024337906116,1761412024337923666,2266160,2.26616,608105,0.608105,False,False
585,584,1761412024937257646,2025-10-25 17:07:04,-4.706859588623047,1761412024932550787,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,584,1761412024937844191,1761412024937247823,-23.45442771911621,5.0,1761412024914389764,1.6585284870402872,7.868171236510888e-07,0.0029251393869338,0.9999951,fusion,1761412024.9414964,1761412024939502719,1761412024939493944,1761412024939511494,2254896,2.254896,596368,0.596368,False,False
586,585,1761412025538831696,2025-10-25 17:07:05,-4.706859588623047,1761412025534124837,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,585,1761412025539654826,1761412025538821552,-23.45442771911621,5.0,1761412025516200399,1.816082088572232,7.868171236510888e-07,0.0024175108137569,0.9999758,fusion,1761412025.544584,1761412025541470908,1761412025541463656,1761412025541478160,2649356,2.649356,833274,0.833274,False,False
587,586,1761412026140433534,2025-10-25 17:07:06,-4.706859588623047,1761412026135726675,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,586,1761412026141250382,1761412026140423060,-23.45442771911621,5.0,1761412026117795955,1.7885421160331736,7.868171236510888e-07,0.0038800153461229,0.9999806,fusion,1761412026.1462438,1761412026143038924,1761412026143027284,1761412026143050564,2615864,2.615864,827322,0.827322,False,False
588,587,1761412026742034026,2025-10-25 17:07:06,-4.706859588623047,1761412026737327167,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,587,1761412026742706533,1761412026742023665,-23.45442771911621,5.0,1761412026719252106,1.7890153520431678,7.868171236510888e-07,0.0038800153461229,0.9999806,fusion,1761412026.7464924,1761412026744495548,1761412026744483908,1761412026744507188,2471883,2.471883,682868,0.682868,False,False
589,588,1761412027344870199,2025-10-25 17:07:07,-4.706859588623047,1761412027340163340,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,588,1761412027345950470,1761412027344812312,-23.45442771911621,5.0,1761412027322496043,1.7715891017157197,7.868171236510888e-07,0.0043621261138535,0.99998546,fusion,1761412027.349666,1761412027347722059,1761412027347708973,1761412027347735145,2909747,2.909747,1138158,1.138158,False,False
590,589,1761412027947053443,2025-10-25 17:07:07,-4.706859588623047,1761412027942346584,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,589,1761412027947645858,1761412027947042528,-23.45442771911621,5.0,1761412027924191431,1.7720625260679017,7.868171236510888e-07,0.0043621261138535,0.99998546,fusion,1761412027.951361,1761412027949417920,1761412027949404834,1761412027949431006,2375392,2.375392,603330,0.60333,False,False
591,590,1761412028549434761,2025-10-25 17:07:08,-4.706859588623047,1761412028544727902,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,590,1761412028550055614,1761412028549423132,-23.45442771911621,5.0,1761412028526601187,1.7303652106033638,7.868171236510888e-07,0.0050219937486201,0.99999034,fusion,1761412028.55372,1761412028551785979,1761412028551770914,1761412028551801044,2362847,2.362847,632482,0.632482,False,False
592,591,1761412029151065919,2025-10-25 17:07:09,-4.706859588623047,1761412029146359060,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,591,1761412029151668131,1761412029151055182,-23.45442771911621,5.0,1761412029128213704,1.7177660658622858,7.868171236510888e-07,0.005488724495765,0.9999952,fusion,1761412029.1553392,1761412029153385897,1761412029153369431,1761412029153402363,2330715,2.330715,612949,0.612949,False,False
593,592,1761412029752667769,2025-10-25 17:07:09,-4.706859588623047,1761412029747960910,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,592,1761412029753259589,1761412029752657811,-23.45442771911621,5.0,1761412029729805162,1.718239408049251,7.868171236510888e-07,0.005488724495765,0.9999952,fusion,1761412029.7569065,1761412029754977828,1761412029754961362,1761412029754994294,2320017,2.320017,601778,0.601778,False,False
594,593,1761412030354250638,2025-10-25 17:07:10,-4.706859588623047,1761412030349543779,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,593,1761412030354999365,1761412030354240499,-23.45442771911621,5.0,1761412030331544938,1.8160652880427488,7.868171236510888e-07,0.0023571089968754,0.99997646,fusion,1761412030.359578,1761412030356815430,1761412030356808359,1761412030356822501,2574931,2.574931,758866,0.758866,False,False
595,594,1761412030955866597,2025-10-25 17:07:10,-23.265600204467773,1761412030932600997,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,594,1761412030956584138,1761412030955856795,-4.862785339355469,5.0,1761412030951721353,1.816538625352326,7.868171236510888e-07,0.0023571089968754,0.99997646,fusion,1761412031.0046587,1761412030958400676,1761412030958393605,1761412030958407747,2543881,2.543881,727343,0.727343,False,False
596,595,1761412031589305702,2025-10-25 17:07:11,-23.265600204467773,1761412031566040102,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,595,1761412031590595032,1761412031589293634,-4.862785339355469,5.0,1761412031585732247,1.8093970879821792,7.868171236510888e-07,0.004080178803087,0.99998116,fusion,1761412031.595894,1761412031592404429,1761412031592392189,1761412031592416669,3110795,3.110795,1301398,1.301398,False,False
597,596,1761412032190961670,2025-10-25 17:07:12,-23.265600204467773,1761412032167696070,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,596,1761412032191620292,1761412032190950919,-4.862785339355469,5.0,1761412032186757507,1.796167412894202,7.868171236510888e-07,0.0046603385161,0.99998593,fusion,1761412032.1954322,1761412032193416459,1761412032193402478,1761412032193430440,2465540,2.46554,669373,0.669373,False,False
598,597,1761412032792567591,2025-10-25 17:07:12,-23.265600204467773,1761412032769301991,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,597,1761412032793160602,1761412032792557515,-4.862785339355469,5.0,1761412032788297817,1.7966407151241093,7.868171236510888e-07,0.0046603385161,0.99998593,fusion,1761412032.7969143,1761412032794957242,1761412032794943261,1761412032794971223,2399727,2.399727,603087,0.603087,False,False
599,598,1761412033394153904,2025-10-25 17:07:13,-23.265600204467773,1761412033370888304,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,598,1761412033394749031,1761412033394143884,-4.862785339355469,5.0,1761412033389886246,1.7717303784319052,7.868171236510888e-07,0.0058623371012271,0.9999906,fusion,1761412033.3983977,1761412033396520761,1761412033396503174,1761412033396538348,2376877,2.376877,605147,0.605147,False,False
600,599,1761412033995783706,2025-10-25 17:07:13,-23.265600204467773,1761412033972518106,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,599,1761412033996371952,1761412033995773682,-4.862785339355469,5.0,1761412033991509167,1.772203745756174,7.868171236510888e-07,0.0058623371012271,0.9999906,fusion,1761412034.000072,1761412033998144155,1761412033998126568,1761412033998161742,2370473,2.370473,598270,0.59827,False,False
601,600,1761412034597592808,2025-10-25 17:07:14,-23.265600204467773,1761412034574327208,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,600,1761412034598268690,1761412034597582157,-4.862785339355469,5.0,1761412034593405905,1.759334013358909,7.868171236510888e-07,0.0067388858839069,0.9999953,fusion,1761412034.6019402,1761412034600028024,1761412034600007808,1761412034600048240,2445867,2.445867,686533,0.686533,False,False
602,601,1761412035199282044,2025-10-25 17:07:15,-23.265600204467773,1761412035176016444,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,601,1761412035199972781,1761412035199271867,-4.862785339355469,5.0,1761412035195109996,1.816041904499552,7.868171236510888e-07,0.0023208201582747,0.9999768,fusion,1761412035.2043378,1761412035201788822,1761412035201781860,1761412035201795784,2516955,2.516955,700914,0.700914,False,False
603,602,1761412035800928894,2025-10-25 17:07:15,-23.265600204467773,1761412035777663294,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,602,1761412035801667002,1761412035800918258,-4.862785339355469,5.0,1761412035796804217,1.8165153277261836,7.868171236510888e-07,0.0023208201582747,0.9999768,fusion,1761412035.8062794,1761412035803483517,1761412035803476555,1761412035803490479,2565259,2.565259,748744,0.748744,False,False
604,603,1761412036402518489,2025-10-25 17:07:16,-23.265600204467773,1761412036379252889,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,603,1761412036403267800,1761412036402508403,-4.862785339355469,5.0,1761412036398405015,1.81353794454862,7.868171236510889e-07,0.0039549868757227,0.99998146,fusion,1761412036.4079294,1761412036405081337,1761412036405069473,1761412036405093201,2572934,2.572934,759397,0.759397,False,False
605,604,1761412037004125504,2025-10-25 17:07:17,-23.265600204467773,1761412036980859904,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,604,1761412037004911050,1761412037004115634,-4.862785339355469,5.0,1761412037000048265,1.8062939407458691,7.868171236510887e-07,0.0046571872332843,0.9999862,fusion,1761412037.0088766,1761412037006717343,1761412037006703372,1761412037006731314,2601709,2.601709,795416,0.795416,False,False
606,605,1761412037605702156,2025-10-25 17:07:17,-23.265600204467773,1761412037582436556,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,605,1761412037606299417,1761412037605691870,-4.862785339355469,5.0,1761412037601436632,1.806767123292195,7.868171236510887e-07,0.0046571872332843,0.9999862,fusion,1761412037.6100252,1761412037608106184,1761412037608092213,1761412037608120155,2414314,2.414314,607547,0.607547,False,False
607,606,1761412038207287045,2025-10-25 17:07:18,-23.265600204467773,1761412038184021445,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,606,1761412038207880940,1761412038207277342,-4.862785339355469,5.0,1761412038203018155,1.8005174570687004,7.868171236510889e-07,0.00616694234712,0.99999076,fusion,1761412038.21159,1761412038209681457,1761412038209662957,1761412038209699957,2404115,2.404115,603598,0.603598,False,False
608,607,1761412038808871643,2025-10-25 17:07:18,-23.265600204467773,1761412038785606043,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,607,1761412038809456561,1761412038808862136,-4.862785339355469,5.0,1761412038804593776,1.8009907870621968,7.868171236510889e-07,0.00616694234712,0.99999076,fusion,1761412038.8131158,1761412038811257551,1761412038811239051,1761412038811276051,2395415,2.395415,594425,0.594425,False,False
609,608,1761412039410458373,2025-10-25 17:07:19,-23.265600204467773,1761412039387192773,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,608,1761412039411064429,1761412039410448852,-4.862785339355469,5.0,1761412039406201644,1.7875010069649504,7.868171236510888e-07,0.0073817205717276,0.99999535,fusion,1761412039.4147432,1761412039412851930,1761412039412829785,1761412039412874075,2403078,2.403078,615577,0.615577,False,False
