timestamp,elapsed_seconds,client_offset_ms,client_drift_us_per_s,client_source,ntp_ground_truth_offset_ms,ntp_uncertainty_ms,has_ntp,chronotick_error_ms,system_error_ms,dataset_size,corrections_applied
1760497681.2361834,9882.677446365356,25.132613256573677,79.89630103111267,cpu,,,False,,,1002,3
1760497691.2394118,9892.680674791336,25.836121290922165,11.89112663269043,cpu,,,False,,,1003,3
1760497701.2423465,9902.683609485626,26.51474066078663,124.99839067459106,cpu,,,False,,,1004,3
1760497711.2440934,9912.685356378555,27.738964185118675,323.95124435424805,cpu,,,False,,,1005,3
1760497721.2490659,9922.690328836441,8.894305676221848,4083.6362168192863,cpu,,,False,,,1006,3
1760497731.2520924,9932.693355321884,20.808793604373932,-183.54319036006927,cpu,,,False,,,1007,3
1760497741.2539701,9942.695233106613,23.95717240869999,-999.4003921747208,cpu,,,False,,,1008,3
1760497751.256792,9952.698055028915,23.01713079214096,-334.25725996494293,cpu,0.7246136665344238,16.987979412078857,True,22.292517125606537,0.7246136665344238,1009,3
1760497761.2589805,9962.700243473053,22.470755502581596,322.86904752254486,cpu,,,False,,,1010,3
1760497771.2615185,9972.702781438828,22.7848831564188,219.73438560962677,cpu,,,False,,,1011,3
1760497781.2646031,9982.705866098404,23.36028404533863,133.35049152374268,cpu,,,False,,,1012,3
1760497791.266845,9992.708107948303,23.8015316426754,126.42517685890198,cpu,,,False,,,1013,3
1760497801.2698677,10002.711130619049,23.832740262150764,174.95453357696533,cpu,,,False,,,1014,3
1760497811.2732382,10012.714501142502,23.60752411186695,182.62676894664764,cpu,,,False,,,1015,3
1760497821.2768652,10022.718128204346,23.51604588329792,211.12710237503052,cpu,,,False,,,1016,3
1760497831.2798584,10032.721121311188,23.51154573261738,112.17035353183746,cpu,,,False,,,1017,3
1760497841.282698,10042.723960876465,23.57068471610546,104.08274829387665,cpu,,,False,,,1018,3
1760497851.285757,10052.727020025253,23.57647195458412,74.40149784088135,cpu,,,False,,,1019,3
1760497861.288642,10062.72990489006,23.4973207116127,121.336430311203,cpu,,,False,,,1020,3
1760497871.2928255,10072.734088420868,23.457473143935204,107.72794485092163,cpu,,,False,,,1021,3
1760497881.2957556,10082.737018585205,23.420019075274467,88.94689381122589,cpu,,,False,,,1022,3
1760497891.2988021,10092.740065097809,23.44725653529167,39.56258296966553,cpu,,,False,,,1023,3
1760497901.3018794,10102.74314236641,23.45101162791252,57.03233182430267,cpu,,,False,,,1024,3
1760497911.305564,10112.74682688713,23.38930033147335,72.35631346702576,cpu,,,False,,,1025,3
1760497921.3088186,10122.750081539154,23.355545476078987,119.81651186943054,cpu,,,False,,,1026,3
1760497931.3119915,10132.753254413605,23.339878767728806,158.3341509103775,cpu,-2.881348133087158,16.760528087615967,True,26.221226900815964,2.881348133087158,1027,3
1760497941.3149612,10142.756224155426,23.27345870435238,127.14415788650513,cpu,,,False,,,1028,3
1760497951.3193626,10152.760625600815,23.301629349589348,65.22610783576965,cpu,,,False,,,1029,3
1760497961.3226633,10162.763926267624,23.308537900447845,63.0207359790802,cpu,,,False,,,1030,3
1760497971.325735,10172.766998052597,23.28912541270256,67.74254143238068,cpu,,,False,,,1031,3
1760497981.3286822,10182.769945144653,23.165840655565262,97.59888052940369,cpu,,,False,,,1032,3
1760497991.3315253,10192.77278828621,23.05244468152523,81.01575076580048,cpu,,,False,,,1033,3
1760498001.335773,10202.777035951614,22.928424179553986,53.51938307285309,cpu,,,False,,,1034,3
1760498011.3386636,10212.779926538467,22.72145263850689,62.575563788414,cpu,,,False,,,1035,3
1760498021.3418055,10222.783068418503,22.4896427243948,43.65667700767517,cpu,,,False,,,1036,3
1760498031.3451388,10232.786401748657,22.146455943584442,47.95379936695099,cpu,,,False,,,1037,3
1760498041.348461,10242.789723873138,21.736562252044678,23.009255528450012,cpu,,,False,,,1038,3
1760498051.3508847,10252.792147636414,21.363040432333946,-13.476237654685974,cpu,,,False,,,1039,3
1760498061.3540602,10262.795323133469,20.8375696092844,-18.145889043807983,cpu,,,False,,,1040,3
1760498071.3581693,10272.79943227768,20.26800997555256,97.74044156074524,cpu,,,False,,,1041,3
