timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760638694.9675653,2563.932934999466,2025-10-16T13:18:14.967565,1760638694.9675653,1760638694.9700518,2.4864813312888145,1.0,1.0,cpu,,,,,
1760638704.9699528,2573.935322523117,2025-10-16T13:18:24.969953,1760638704.9699528,1760638704.9726658,2.713035326451063,1.0,1.0,cpu,,,,,
1760638714.9721792,2583.9375488758087,2025-10-16T13:18:34.972179,1760638714.9721792,1760638714.9751678,2.988646738231182,1.0,1.0,cpu,,,,,
1760638724.9752207,2593.9405903816223,2025-10-16T13:18:44.975221,1760638724.9752207,1760638724.9784424,3.2216673716902733,1.0,1.0,cpu,,,,,
1760638734.977358,2603.942727804184,2025-10-16T13:18:54.977358,1760638734.977358,1760638734.9807768,3.418783890083432,1.0,1.0,cpu,11.851787567138672,30.00164031982422,pool.ntp.org,-8.43,-11.85
1760638745.0110455,2613.976415157318,2025-10-16T13:19:05.011045,1760638745.0110455,1760638745.0133836,2.3382107416788735,15.625993410746258,0.5,sanity_fallback_ntp,,,,,
1760638755.01348,2623.9788496494293,2025-10-16T13:19:15.013480,1760638755.01348,1760638755.0153346,1.8546910723671317,1.0,1.0,cpu,,,,,
1760638765.0162377,2633.981607437134,2025-10-16T13:19:25.016238,1760638765.0162377,1760638765.0178847,1.6468896064907312,1.0,1.0,cpu,,,,,
1760638775.0188925,2643.984262228012,2025-10-16T13:19:35.018893,1760638775.0188925,1760638775.0203786,1.4860094524919987,1.0,1.0,cpu,,,,,
1760638785.0209367,2653.9863064289093,2025-10-16T13:19:45.020937,1760638785.0209367,1760638785.0223145,1.3778723077848554,1.0,1.0,cpu,,,,,
1760638795.022125,2663.9874947071075,2025-10-16T13:19:55.022125,1760638795.022125,1760638795.0234132,1.2881666189059615,1.0,1.0,cpu,,,,,
1760638805.0240872,2673.9894568920135,2025-10-16T13:20:05.024087,1760638805.0240872,1760638805.0252752,1.1881545651704073,1.0,1.0,cpu,,,,,
1760638815.0262425,2683.9916121959686,2025-10-16T13:20:15.026242,1760638815.0262425,1760638815.0273147,1.0721484431996942,1.0,1.0,cpu,,,,,
1760638825.0291307,2693.994500398636,2025-10-16T13:20:25.029131,1760638825.0291307,1760638825.0300694,0.938540673814714,1.0,1.0,cpu,,,,,
1760638835.0312004,2703.996570110321,2025-10-16T13:20:35.031200,1760638835.0312004,1760638835.0319815,0.7809551316313446,1.0,1.0,cpu,12.255668640136719,33.47015380859375,pool.ntp.org,-11.47,-12.26
1760638845.0787427,2714.044112443924,2025-10-16T13:20:45.078743,1760638845.0787427,1760638845.079353,0.6104256608523428,1.0,1.0,cpu,,,,,
1760638855.0800228,2724.045392513275,2025-10-16T13:20:55.080023,1760638855.0800228,1760638855.0804749,0.4521204682532698,1.0,1.0,cpu,,,,,
1760638865.081686,2734.047055721283,2025-10-16T13:21:05.081686,1760638865.081686,1760638865.0819929,0.3069616504944861,1.0,1.0,cpu,,,,,
1760638875.0841014,2744.049471139908,2025-10-16T13:21:15.084101,1760638875.0841014,1760638875.0842478,0.14641531743109226,1.0,1.0,cpu,,,,,
1760638885.0860047,2754.051374435425,2025-10-16T13:21:25.086005,1760638885.0860047,1760638885.0859683,-0.03645040487754159,1.0,1.0,cpu,,,,,
1760638895.088684,2764.0540537834167,2025-10-16T13:21:35.088684,1760638895.088684,1760638895.0884275,-0.25657418882474303,1.0,1.0,cpu,,,,,
1760638905.090333,2774.05570268631,2025-10-16T13:21:45.090333,1760638905.090333,1760638905.0898662,-0.46692139585502446,1.0,1.0,cpu,,,,,
1760638915.0913868,2784.0567564964294,2025-10-16T13:21:55.091387,1760638915.0913868,1760638915.0907166,-0.6701829261146486,1.0,1.0,cpu,,,,,
1760638925.0928674,2794.0582370758057,2025-10-16T13:22:05.092867,1760638925.0928674,1760638925.0920343,-0.8329504635185003,1.0,1.0,cpu,,,,,
1760638935.0944884,2804.059858083725,2025-10-16T13:22:15.094488,1760638935.0944884,1760638935.0935504,-0.9379383991472423,1.0,1.0,cpu,8.20016860961914,43.468475341796875,pool.ntp.org,-9.14,-8.20
1760638945.1535096,2814.1188793182373,2025-10-16T13:22:25.153510,1760638945.1535096,1760638945.1524973,-1.0122435633093119,1.0,1.0,cpu,,,,,
1760638955.155069,2824.120438814163,2025-10-16T13:22:35.155069,1760638955.155069,1760638955.1539698,-1.0992753086611629,1.0,1.0,cpu,,,,,
1760638965.1567168,2834.1220865249634,2025-10-16T13:22:45.156717,1760638965.1567168,1760638965.1555262,-1.19069404900074,1.0,1.0,cpu,,,,,
